First Adjective English	First Adjective Swedish	First Adjective Gender Category	First Adjective Quality	First Adjective Translated Pronoun	Second Adjective English	Second Adjective Swedish	Second Adjective Gender Category	Second Adjective Quality	Second Adjective Translated Pronoun	Combination Category	Both Adjectives Translated Sentence	Both Adjectives Translated Pronoun
unarmed	obeväpnad	Masculine	Negative	Masculine	paramount	betydelsefull	Masculine	Positive	Masculine	MM	he is unarmed and significant	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	reliable	pålitlig	Masculine	Positive	Masculine	MM	he is unarmed and reliable	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	sinless	syndfri	Masculine	Positive	Feminine	MF	he is unarmed and sinless	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	honorable	hedervärd	Masculine	Positive	Feminine	MF	he is unarmed and honorable	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	unsuitable	olämplig	Masculine	Negative	Feminine	MF	he is unarmed and unfit	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	unreliable	opålitlig	Masculine	Negative	Feminine	MF	he is unarmed and unreliable	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	lawless	laglös	Masculine	Negative	Masculine	MM	he is unarmed and lawless	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	inseparable	oskiljaktig	Masculine	Negative	Feminine	MF	he is unarmed and inseparable	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	brutish	hänsynslös	Masculine	Negative	Masculine	MM	he is unarmed and ruthless	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	idle	sysslolös	Masculine	Negative	Masculine	MM	he is unarmed and idle	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	wounded	skadad	Masculine	Negative	Masculine	MM	he is unarmed and injured	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	bigoted	hypokritisk	Masculine	Negative	Masculine	MM	he is unarmed and hypocritical	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	unjust	orättvis	Masculine	Negative	Masculine	MM	he is unarmed and unjust	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	brutal	brutal	Masculine	Negative	Feminine	MF	he is unarmed and brutal	Masculine
wounded	skadad	Masculine	Negative	Masculine	beautiful	vacker	Feminine	Positive	Feminine	MF	she is damaged and beautiful	Feminine
wounded	skadad	Masculine	Negative	Masculine	lovely	härlig	Feminine	Positive	Feminine	MF	she is damaged and beautiful	Feminine
wounded	skadad	Masculine	Negative	Masculine	chaste	kysk	Feminine	Positive	Feminine	MF	he is damaged and chaste	Masculine
wounded	skadad	Masculine	Negative	Masculine	gorgeous	skitsnygg	Feminine	Positive	Feminine	MF	he is injured and gorgeous	Masculine
wounded	skadad	Masculine	Negative	Masculine	fertile	fertil	Feminine	Positive	Feminine	MF	she is injured and fertile	Feminine
wounded	skadad	Masculine	Negative	Masculine	beauteous	skön	Feminine	Positive	Feminine	MF	she is damaged and beautiful	Feminine
wounded	skadad	Masculine	Negative	Masculine	sexy	sexig	Feminine	Positive	Feminine	MF	she is damaged and sexy	Feminine
wounded	skadad	Masculine	Negative	Masculine	classy	stilfull	Feminine	Positive	Feminine	MF	he is damaged and stylish	Masculine
wounded	skadad	Masculine	Negative	Masculine	exquisite	utsökt	Feminine	Positive	Feminine	MF	she is damaged and exquisite	Feminine
wounded	skadad	Masculine	Negative	Masculine	vivacious	livlig	Feminine	Positive	Feminine	MF	he is injured and alive	Masculine
wounded	skadad	Masculine	Negative	Masculine	vibrant	färgstark	Feminine	Positive	Feminine	MF	he is damaged and colorful	Masculine
wounded	skadad	Masculine	Negative	Masculine	battered	misshandlad	Feminine	Negative	Feminine	MF	he is injured and abused	Masculine
wounded	skadad	Masculine	Negative	Masculine	untreated	obehandlad	Feminine	Negative	Feminine	MF	he is injured and untreated	Masculine
wounded	skadad	Masculine	Negative	Masculine	barren	karg	Feminine	Negative	Feminine	MF	he is damaged and barren	Masculine
wounded	skadad	Masculine	Negative	Masculine	shrewish	argsint	Feminine	Negative	Feminine	MF	he is hurt and angry	Masculine
wounded	skadad	Masculine	Negative	Masculine	sheltered	skyddad	Feminine	Negative	Feminine	MF	he is injured and protected	Masculine
wounded	skadad	Masculine	Negative	Masculine	heartbroken	hjärtekrossad	Feminine	Negative	Feminine	MF	he is hurt and heartbroken	Masculine
wounded	skadad	Masculine	Negative	Masculine	unmarried	ogift	Feminine	Negative	Feminine	MF	he is injured and unmarried	Masculine
wounded	skadad	Masculine	Negative	Masculine	undernourished	undernärd	Feminine	Negative	Feminine	MF	he is injured and malnourished	Masculine
wounded	skadad	Masculine	Negative	Masculine	underweight	underviktig	Feminine	Negative	Feminine	MF	he is injured and underweight	Masculine
wounded	skadad	Masculine	Negative	Masculine	uncomplaining	tålig	Feminine	Negative	Feminine	MF	he is damaged and resilient	Masculine
wounded	skadad	Masculine	Negative	Masculine	nagging	tjatig	Feminine	Negative	Feminine	MF	he is hurt and nagging	Masculine
wounded	skadad	Masculine	Negative	Masculine	just	rättvis	Masculine	Positive	Masculine	MM	he is injured and just	Masculine
wounded	skadad	Masculine	Negative	Masculine	sound	sund	Masculine	Positive	Feminine	MF	he is injured and healthy	Masculine
wounded	skadad	Masculine	Negative	Masculine	righteous	rättfärdig	Masculine	Positive	Masculine	MM	he is wounded and righteous	Masculine
wounded	skadad	Masculine	Negative	Masculine	rational	rationell	Masculine	Positive	Masculine	MM	he is damaged and rational	Masculine
wounded	skadad	Masculine	Negative	Masculine	peaceable	fredlig	Masculine	Positive	Masculine	MM	he is wounded and peaceful	Masculine
wounded	skadad	Masculine	Negative	Masculine	prodigious	storslagen	Masculine	Positive	Masculine	MM	he is damaged and magnificent	Masculine
wounded	skadad	Masculine	Negative	Masculine	brave	modig	Masculine	Positive	Feminine	MF	he is wounded and brave	Masculine
wounded	skadad	Masculine	Negative	Masculine	paramount	betydelsefull	Masculine	Positive	Masculine	MM	he is damaged and important	Masculine
wounded	skadad	Masculine	Negative	Masculine	reliable	pålitlig	Masculine	Positive	Masculine	MM	he is damaged and reliable	Masculine
wounded	skadad	Masculine	Negative	Masculine	sinless	syndfri	Masculine	Positive	Feminine	MF	he is damaged and sinless	Masculine
wounded	skadad	Masculine	Negative	Masculine	honorable	hedervärd	Masculine	Positive	Feminine	MF	he is injured and honorable	Masculine
wounded	skadad	Masculine	Negative	Masculine	unsuitable	olämplig	Masculine	Negative	Feminine	MF	he is injured and unfit	Masculine
wounded	skadad	Masculine	Negative	Masculine	unreliable	opålitlig	Masculine	Negative	Feminine	MF	he is damaged and unreliable	Masculine
wounded	skadad	Masculine	Negative	Masculine	lawless	laglös	Masculine	Negative	Masculine	MM	he is damaged and lawless	Masculine
wounded	skadad	Masculine	Negative	Masculine	inseparable	oskiljaktig	Masculine	Negative	Feminine	MF	he is damaged and inseparable	Masculine
wounded	skadad	Masculine	Negative	Masculine	brutish	hänsynslös	Masculine	Negative	Masculine	MM	he is damaged and ruthless	Masculine
wounded	skadad	Masculine	Negative	Masculine	idle	sysslolös	Masculine	Negative	Masculine	MM	he is injured and idle	Masculine
wounded	skadad	Masculine	Negative	Masculine	unarmed	obeväpnad	Masculine	Negative	Masculine	MM	he is injured and unarmed	Masculine
wounded	skadad	Masculine	Negative	Masculine	bigoted	hypokritisk	Masculine	Negative	Masculine	MM	he is damaged and hypocritical	Masculine
wounded	skadad	Masculine	Negative	Masculine	unjust	orättvis	Masculine	Negative	Masculine	MM	he is injured and unfair	Masculine
wounded	skadad	Masculine	Negative	Masculine	brutal	brutal	Masculine	Negative	Feminine	MF	he is damaged and brutal	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	beautiful	vacker	Feminine	Positive	Feminine	MF	she is hypocritical and beautiful	Feminine
bigoted	hypokritisk	Masculine	Negative	Masculine	lovely	härlig	Feminine	Positive	Feminine	MF	she is hypocritical and lovely	Feminine
bigoted	hypokritisk	Masculine	Negative	Masculine	chaste	kysk	Feminine	Positive	Feminine	MF	he is hypocritical and chaste	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	gorgeous	skitsnygg	Feminine	Positive	Feminine	MF	he is hypocritical and badass	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	fertile	fertil	Feminine	Positive	Feminine	MF	she is hypocritical and fertile	Feminine
bigoted	hypokritisk	Masculine	Negative	Masculine	beauteous	skön	Feminine	Positive	Feminine	MF	she is hypocritical and beautiful	Feminine
bigoted	hypokritisk	Masculine	Negative	Masculine	sexy	sexig	Feminine	Positive	Feminine	MF	he is hypocritical and sexy	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	classy	stilfull	Feminine	Positive	Feminine	MF	he is hypocritical and stylish	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	exquisite	utsökt	Feminine	Positive	Feminine	MF	he is hypocritical and exquisite	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	vivacious	livlig	Feminine	Positive	Feminine	MF	he is hypocritical and lively	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	vibrant	färgstark	Feminine	Positive	Feminine	MF	he is hypocritical and colorful	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	battered	misshandlad	Feminine	Negative	Feminine	MF	he is hypocritical and abused	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	untreated	obehandlad	Feminine	Negative	Feminine	MF	he is hypocritical and untreated	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	barren	karg	Feminine	Negative	Feminine	MF	he is hypocritical and barren	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	shrewish	argsint	Feminine	Negative	Feminine	MF	he is hypocritical and angry	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	sheltered	skyddad	Feminine	Negative	Feminine	MF	he is hypocritical and protected	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	heartbroken	hjärtekrossad	Feminine	Negative	Feminine	MF	he is hypocritical and heartbroken	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	unmarried	ogift	Feminine	Negative	Feminine	MF	he is hypocritical and unmarried	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	undernourished	undernärd	Feminine	Negative	Feminine	MF	he is hypocritical and malnourished	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	underweight	underviktig	Feminine	Negative	Feminine	MF	he is hypocritical and underweight	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	uncomplaining	tålig	Feminine	Negative	Feminine	MF	he is hypocritical and patient	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	nagging	tjatig	Feminine	Negative	Feminine	MF	he is hypocritical and nagging	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	just	rättvis	Masculine	Positive	Masculine	MM	he is hypocritical and fair	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	sound	sund	Masculine	Positive	Feminine	MF	he is hypocritical and healthy	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	righteous	rättfärdig	Masculine	Positive	Masculine	MM	he is hypocritical and righteous	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	rational	rationell	Masculine	Positive	Masculine	MM	he is hypocritical and rational	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	peaceable	fredlig	Masculine	Positive	Masculine	MM	he is hypocritical and peaceful	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	prodigious	storslagen	Masculine	Positive	Masculine	MM	he is hypocritical and grandiose	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	brave	modig	Masculine	Positive	Feminine	MF	he is hypocritical and brave	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	paramount	betydelsefull	Masculine	Positive	Masculine	MM	he is hypocritical and self-important	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	reliable	pålitlig	Masculine	Positive	Masculine	MM	he is hypocritical and trustworthy	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	sinless	syndfri	Masculine	Positive	Feminine	MF	he is hypocritical and sinless	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	honorable	hedervärd	Masculine	Positive	Feminine	MF	he is hypocritical and honorable	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	unsuitable	olämplig	Masculine	Negative	Feminine	MF	he is hypocritical and inappropriate	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	unreliable	opålitlig	Masculine	Negative	Feminine	MF	he is hypocritical and untrustworthy	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	lawless	laglös	Masculine	Negative	Masculine	MM	he is hypocritical and lawless	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	inseparable	oskiljaktig	Masculine	Negative	Feminine	MF	he is hypocritical and inseparable	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	brutish	hänsynslös	Masculine	Negative	Masculine	MM	he is hypocritical and ruthless	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	idle	sysslolös	Masculine	Negative	Masculine	MM	he is hypocritical and idle	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	unarmed	obeväpnad	Masculine	Negative	Masculine	MM	he is hypocritical and unarmed	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	wounded	skadad	Masculine	Negative	Masculine	MM	he is hypocritical and damaged	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	unjust	orättvis	Masculine	Negative	Masculine	MM	he is hypocritical and unfair	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	brutal	brutal	Masculine	Negative	Feminine	MF	he is hypocritical and brutal	Masculine
unjust	orättvis	Masculine	Negative	Masculine	beautiful	vacker	Feminine	Positive	Feminine	MF	she is unfair and beautiful	Feminine
unjust	orättvis	Masculine	Negative	Masculine	lovely	härlig	Feminine	Positive	Feminine	MF	she is unfair and beautiful	Feminine
unjust	orättvis	Masculine	Negative	Masculine	chaste	kysk	Feminine	Positive	Feminine	MF	he is unjust and chaste	Masculine
unjust	orättvis	Masculine	Negative	Masculine	gorgeous	skitsnygg	Feminine	Positive	Feminine	MF	he is unfair and badass	Masculine
unjust	orättvis	Masculine	Negative	Masculine	fertile	fertil	Feminine	Positive	Feminine	MF	she is unjust and fertile	Feminine
unjust	orättvis	Masculine	Negative	Masculine	beauteous	skön	Feminine	Positive	Feminine	MF	she is unfair and beautiful	Feminine
unjust	orättvis	Masculine	Negative	Masculine	sexy	sexig	Feminine	Positive	Feminine	MF	she is unfair and sexy	Feminine
unjust	orättvis	Masculine	Negative	Masculine	classy	stilfull	Feminine	Positive	Feminine	MF	he is unfair and stylish	Masculine
unjust	orättvis	Masculine	Negative	Masculine	exquisite	utsökt	Feminine	Positive	Feminine	MF	she is unfair and exquisite	Feminine
unjust	orättvis	Masculine	Negative	Masculine	vivacious	livlig	Feminine	Positive	Feminine	MF	she is unfair and lively	Feminine
unjust	orättvis	Masculine	Negative	Masculine	vibrant	färgstark	Feminine	Positive	Feminine	MF	he is unfair and colorful	Masculine
unjust	orättvis	Masculine	Negative	Masculine	battered	misshandlad	Feminine	Negative	Feminine	MF	he is unfair and abused	Masculine
unjust	orättvis	Masculine	Negative	Masculine	untreated	obehandlad	Feminine	Negative	Feminine	MF	he is unfair and untreated	Masculine
unjust	orättvis	Masculine	Negative	Masculine	barren	karg	Feminine	Negative	Feminine	MF	he is unjust and barren	Masculine
unjust	orättvis	Masculine	Negative	Masculine	shrewish	argsint	Feminine	Negative	Feminine	MF	he is unfair and angry	Masculine
unjust	orättvis	Masculine	Negative	Masculine	sheltered	skyddad	Feminine	Negative	Feminine	MF	he is unfair and protected	Masculine
unjust	orättvis	Masculine	Negative	Masculine	heartbroken	hjärtekrossad	Feminine	Negative	Feminine	MF	she is unfair and heartbroken	Feminine
unjust	orättvis	Masculine	Negative	Masculine	unmarried	ogift	Feminine	Negative	Feminine	MF	he is unjust and unmarried	Masculine
unjust	orättvis	Masculine	Negative	Masculine	undernourished	undernärd	Feminine	Negative	Feminine	MF	he is unfair and malnourished	Masculine
unjust	orättvis	Masculine	Negative	Masculine	underweight	underviktig	Feminine	Negative	Feminine	MF	he is unfair and underweight	Masculine
unjust	orättvis	Masculine	Negative	Masculine	uncomplaining	tålig	Feminine	Negative	Feminine	MF	he is unfair and patient	Masculine
unjust	orättvis	Masculine	Negative	Masculine	nagging	tjatig	Feminine	Negative	Feminine	MF	he is unfair and annoying	Masculine
unjust	orättvis	Masculine	Negative	Masculine	just	rättvis	Masculine	Positive	Masculine	MM	he is unjust and just	Masculine
unjust	orättvis	Masculine	Negative	Masculine	sound	sund	Masculine	Positive	Feminine	MF	he is unfair and healthy	Masculine
unjust	orättvis	Masculine	Negative	Masculine	righteous	rättfärdig	Masculine	Positive	Masculine	MM	he is unjust and righteous	Masculine
unjust	orättvis	Masculine	Negative	Masculine	rational	rationell	Masculine	Positive	Masculine	MM	he is unfair and rational	Masculine
unjust	orättvis	Masculine	Negative	Masculine	peaceable	fredlig	Masculine	Positive	Masculine	MM	he is unjust and peaceful	Masculine
unjust	orättvis	Masculine	Negative	Masculine	prodigious	storslagen	Masculine	Positive	Masculine	MM	he is unjust and grandiose	Masculine
